Produkti,KohaDites,Shitjet,Data
Golden Eagle,Mengjes,36,3/9/2022
Golden Eagle,Mesdite,10,3/9/2022
Golden Eagle,Mbremje,10,3/9/2022
Birra Peja,Mengjes,20,3/9/2022
Birra Peja,Mesdite,26,3/9/2022
Birra Peja,Mbremje,10,3/9/2022
Lasko,Mengjes,19,3/9/2022
Lasko,Mesdite,33,3/9/2022
Lasko,Mbremje,21,3/9/2022
B52,Mengjes,8,3/9/2022
B52,Mesdite,8,3/9/2022
B52,Mbremje,7,3/9/2022
VIPA,Mengjes,19,3/9/2022
VIPA,Mesdite,37,3/9/2022
VIPA,Mbremje,46,3/9/2022
DR GERARD,Mengjes,2,3/9/2022
DR GERARD,Mesdite,26,3/9/2022
DR GERARD,Mbremje,3,3/9/2022
BRAVO,Mengjes,49,3/9/2022
BRAVO,Mesdite,31,3/9/2022
BRAVO,Mbremje,45,3/9/2022
JANA,Mengjes,38,3/9/2022
JANA,Mesdite,6,3/9/2022
JANA,Mbremje,19,3/9/2022
UJE RUGOVE,Mengjes,30,3/9/2022
UJE RUGOVE,Mesdite,3,3/9/2022
UJE RUGOVE,Mbremje,11,3/9/2022
UJE SPRING,Mengjes,30,3/9/2022
UJE SPRING,Mesdite,48,3/9/2022
UJE SPRING,Mbremje,17,3/9/2022
Golden Eagle,Mengjes,30,3/10/2022
Golden Eagle,Mesdite,38,3/10/2022
Golden Eagle,Mbremje,16,3/10/2022
Birra Peja,Mengjes,11,3/10/2022
Birra Peja,Mesdite,26,3/10/2022
Birra Peja,Mbremje,1,3/10/2022
Lasko,Mengjes,27,3/10/2022
Lasko,Mesdite,4,3/10/2022
Lasko,Mbremje,6,3/10/2022
B52,Mengjes,26,3/10/2022
B52,Mesdite,16,3/10/2022
B52,Mbremje,46,3/10/2022
VIPA,Mengjes,31,3/10/2022
VIPA,Mesdite,17,3/10/2022
VIPA,Mbremje,39,3/10/2022
DR GERARD,Mengjes,13,3/10/2022
DR GERARD,Mesdite,16,3/10/2022
DR GERARD,Mbremje,13,3/10/2022
BRAVO,Mengjes,22,3/10/2022
BRAVO,Mesdite,8,3/10/2022
BRAVO,Mbremje,11,3/10/2022
JANA,Mengjes,28,3/10/2022
JANA,Mesdite,7,3/10/2022
JANA,Mbremje,50,3/10/2022
UJE RUGOVE,Mengjes,48,3/10/2022
UJE RUGOVE,Mesdite,18,3/10/2022
UJE RUGOVE,Mbremje,29,3/10/2022
UJE SPRING,Mengjes,2,3/10/2022
UJE SPRING,Mesdite,36,3/10/2022
UJE SPRING,Mbremje,42,3/10/2022
Golden Eagle,Mengjes,24,3/11/2022
Golden Eagle,Mesdite,30,3/11/2022
Golden Eagle,Mbremje,48,3/11/2022
Birra Peja,Mengjes,5,3/11/2022
Birra Peja,Mesdite,8,3/11/2022
Birra Peja,Mbremje,12,3/11/2022
Lasko,Mengjes,48,3/11/2022
Lasko,Mesdite,7,3/11/2022
Lasko,Mbremje,22,3/11/2022
B52,Mengjes,47,3/11/2022
B52,Mesdite,48,3/11/2022
B52,Mbremje,47,3/11/2022
VIPA,Mengjes,6,3/11/2022
VIPA,Mesdite,48,3/11/2022
VIPA,Mbremje,29,3/11/2022
DR GERARD,Mengjes,9,3/11/2022
DR GERARD,Mesdite,37,3/11/2022
DR GERARD,Mbremje,43,3/11/2022
BRAVO,Mengjes,1,3/11/2022
BRAVO,Mesdite,26,3/11/2022
BRAVO,Mbremje,4,3/11/2022
JANA,Mengjes,5,3/11/2022
JANA,Mesdite,12,3/11/2022
JANA,Mbremje,44,3/11/2022
UJE RUGOVE,Mengjes,50,3/11/2022
UJE RUGOVE,Mesdite,33,3/11/2022
UJE RUGOVE,Mbremje,24,3/11/2022
UJE SPRING,Mengjes,30,3/11/2022
UJE SPRING,Mesdite,45,3/11/2022
UJE SPRING,Mbremje,4,3/11/2022
Golden Eagle,Mengjes,2,3/12/2022
Golden Eagle,Mesdite,42,3/12/2022
Golden Eagle,Mbremje,22,3/12/2022
Birra Peja,Mengjes,27,3/12/2022
Birra Peja,Mesdite,40,3/12/2022
Birra Peja,Mbremje,7,3/12/2022
Lasko,Mengjes,47,3/12/2022
Lasko,Mesdite,33,3/12/2022
Lasko,Mbremje,1,3/12/2022
B52,Mengjes,6,3/12/2022
B52,Mesdite,43,3/12/2022
B52,Mbremje,22,3/12/2022
VIPA,Mengjes,38,3/12/2022
VIPA,Mesdite,17,3/12/2022
VIPA,Mbremje,8,3/12/2022
DR GERARD,Mengjes,6,3/12/2022
DR GERARD,Mesdite,26,3/12/2022
DR GERARD,Mbremje,36,3/12/2022
BRAVO,Mengjes,31,3/12/2022
BRAVO,Mesdite,27,3/12/2022
BRAVO,Mbremje,34,3/12/2022
JANA,Mengjes,26,3/12/2022
JANA,Mesdite,38,3/12/2022
JANA,Mbremje,17,3/12/2022
UJE RUGOVE,Mengjes,28,3/12/2022
UJE RUGOVE,Mesdite,24,3/12/2022
UJE RUGOVE,Mbremje,35,3/12/2022
UJE SPRING,Mengjes,8,3/12/2022
UJE SPRING,Mesdite,20,3/12/2022
UJE SPRING,Mbremje,23,3/12/2022
Golden Eagle,Mengjes,16,3/13/2022
Golden Eagle,Mesdite,34,3/13/2022
Golden Eagle,Mbremje,21,3/13/2022
Birra Peja,Mengjes,21,3/13/2022
Birra Peja,Mesdite,25,3/13/2022
Birra Peja,Mbremje,9,3/13/2022
Lasko,Mengjes,21,3/13/2022
Lasko,Mesdite,11,3/13/2022
Lasko,Mbremje,19,3/13/2022
B52,Mengjes,18,3/13/2022
B52,Mesdite,50,3/13/2022
B52,Mbremje,41,3/13/2022
VIPA,Mengjes,18,3/13/2022
VIPA,Mesdite,6,3/13/2022
VIPA,Mbremje,9,3/13/2022
DR GERARD,Mengjes,46,3/13/2022
DR GERARD,Mesdite,12,3/13/2022
DR GERARD,Mbremje,2,3/13/2022
BRAVO,Mengjes,31,3/13/2022
BRAVO,Mesdite,47,3/13/2022
BRAVO,Mbremje,8,3/13/2022
JANA,Mengjes,18,3/13/2022
JANA,Mesdite,48,3/13/2022
JANA,Mbremje,14,3/13/2022
UJE RUGOVE,Mengjes,34,3/13/2022
UJE RUGOVE,Mesdite,26,3/13/2022
UJE RUGOVE,Mbremje,30,3/13/2022
UJE SPRING,Mengjes,41,3/13/2022
UJE SPRING,Mesdite,38,3/13/2022
UJE SPRING,Mbremje,44,3/13/2022
Golden Eagle,Mengjes,25,3/14/2022
Golden Eagle,Mesdite,49,3/14/2022
Golden Eagle,Mbremje,17,3/14/2022
Birra Peja,Mengjes,40,3/14/2022
Birra Peja,Mesdite,32,3/14/2022
Birra Peja,Mbremje,8,3/14/2022
Lasko,Mengjes,13,3/14/2022
Lasko,Mesdite,1,3/14/2022
Lasko,Mbremje,7,3/14/2022
B52,Mengjes,22,3/14/2022
B52,Mesdite,18,3/14/2022
B52,Mbremje,49,3/14/2022
VIPA,Mengjes,13,3/14/2022
VIPA,Mesdite,2,3/14/2022
VIPA,Mbremje,4,3/14/2022
DR GERARD,Mengjes,2,3/14/2022
DR GERARD,Mesdite,24,3/14/2022
DR GERARD,Mbremje,16,3/14/2022
BRAVO,Mengjes,21,3/14/2022
BRAVO,Mesdite,19,3/14/2022
BRAVO,Mbremje,33,3/14/2022
JANA,Mengjes,2,3/14/2022
JANA,Mesdite,31,3/14/2022
JANA,Mbremje,35,3/14/2022
UJE RUGOVE,Mengjes,24,3/14/2022
UJE RUGOVE,Mesdite,42,3/14/2022
UJE RUGOVE,Mbremje,45,3/14/2022
UJE SPRING,Mengjes,41,3/14/2022
UJE SPRING,Mesdite,1,3/14/2022
UJE SPRING,Mbremje,41,3/14/2022
Golden Eagle,Mengjes,23,3/15/2022
Golden Eagle,Mesdite,19,3/15/2022
Golden Eagle,Mbremje,44,3/15/2022
Birra Peja,Mengjes,47,3/15/2022
Birra Peja,Mesdite,48,3/15/2022
Birra Peja,Mbremje,8,3/15/2022
Lasko,Mengjes,3,3/15/2022
Lasko,Mesdite,23,3/15/2022
Lasko,Mbremje,15,3/15/2022
B52,Mengjes,7,3/15/2022
B52,Mesdite,49,3/15/2022
B52,Mbremje,14,3/15/2022
VIPA,Mengjes,19,3/15/2022
VIPA,Mesdite,33,3/15/2022
VIPA,Mbremje,49,3/15/2022
DR GERARD,Mengjes,24,3/15/2022
DR GERARD,Mesdite,44,3/15/2022
DR GERARD,Mbremje,46,3/15/2022
BRAVO,Mengjes,7,3/15/2022
BRAVO,Mesdite,17,3/15/2022
BRAVO,Mbremje,16,3/15/2022
JANA,Mengjes,29,3/15/2022
JANA,Mesdite,25,3/15/2022
JANA,Mbremje,26,3/15/2022
UJE RUGOVE,Mengjes,21,3/15/2022
UJE RUGOVE,Mesdite,49,3/15/2022
UJE RUGOVE,Mbremje,24,3/15/2022
UJE SPRING,Mengjes,31,3/15/2022
UJE SPRING,Mesdite,23,3/15/2022
UJE SPRING,Mbremje,13,3/15/2022
Golden Eagle,Mengjes,50,3/16/2022
Golden Eagle,Mesdite,27,3/16/2022
Golden Eagle,Mbremje,41,3/16/2022
Birra Peja,Mengjes,50,3/16/2022
Birra Peja,Mesdite,39,3/16/2022
Birra Peja,Mbremje,24,3/16/2022
Lasko,Mengjes,43,3/16/2022
Lasko,Mesdite,16,3/16/2022
Lasko,Mbremje,11,3/16/2022
B52,Mengjes,23,3/16/2022
B52,Mesdite,44,3/16/2022
B52,Mbremje,28,3/16/2022
VIPA,Mengjes,36,3/16/2022
VIPA,Mesdite,50,3/16/2022
VIPA,Mbremje,4,3/16/2022
DR GERARD,Mengjes,37,3/16/2022
DR GERARD,Mesdite,14,3/16/2022
DR GERARD,Mbremje,26,3/16/2022
BRAVO,Mengjes,7,3/16/2022
BRAVO,Mesdite,40,3/16/2022
BRAVO,Mbremje,22,3/16/2022
JANA,Mengjes,28,3/16/2022
JANA,Mesdite,6,3/16/2022
JANA,Mbremje,35,3/16/2022
UJE RUGOVE,Mengjes,22,3/16/2022
UJE RUGOVE,Mesdite,34,3/16/2022
UJE RUGOVE,Mbremje,8,3/16/2022
UJE SPRING,Mengjes,16,3/16/2022
UJE SPRING,Mesdite,9,3/16/2022
UJE SPRING,Mbremje,26,3/16/2022
Golden Eagle,Mengjes,18,3/17/2022
Golden Eagle,Mesdite,27,3/17/2022
Golden Eagle,Mbremje,1,3/17/2022
Birra Peja,Mengjes,48,3/17/2022
Birra Peja,Mesdite,46,3/17/2022
Birra Peja,Mbremje,43,3/17/2022
Lasko,Mengjes,26,3/17/2022
Lasko,Mesdite,17,3/17/2022
Lasko,Mbremje,8,3/17/2022
B52,Mengjes,45,3/17/2022
B52,Mesdite,7,3/17/2022
B52,Mbremje,30,3/17/2022
VIPA,Mengjes,30,3/17/2022
VIPA,Mesdite,48,3/17/2022
VIPA,Mbremje,31,3/17/2022
DR GERARD,Mengjes,17,3/17/2022
DR GERARD,Mesdite,21,3/17/2022
DR GERARD,Mbremje,49,3/17/2022
BRAVO,Mengjes,50,3/17/2022
BRAVO,Mesdite,4,3/17/2022
BRAVO,Mbremje,6,3/17/2022
JANA,Mengjes,46,3/17/2022
JANA,Mesdite,18,3/17/2022
JANA,Mbremje,22,3/17/2022
UJE RUGOVE,Mengjes,35,3/17/2022
UJE RUGOVE,Mesdite,28,3/17/2022
UJE RUGOVE,Mbremje,37,3/17/2022
UJE SPRING,Mengjes,25,3/17/2022
UJE SPRING,Mesdite,3,3/17/2022
UJE SPRING,Mbremje,20,3/17/2022
Golden Eagle,Mengjes,13,3/18/2022
Golden Eagle,Mesdite,46,3/18/2022
Golden Eagle,Mbremje,39,3/18/2022
Birra Peja,Mengjes,31,3/18/2022
Birra Peja,Mesdite,42,3/18/2022
Birra Peja,Mbremje,33,3/18/2022
Lasko,Mengjes,5,3/18/2022
Lasko,Mesdite,43,3/18/2022
Lasko,Mbremje,25,3/18/2022
B52,Mengjes,7,3/18/2022
B52,Mesdite,22,3/18/2022
B52,Mbremje,49,3/18/2022
VIPA,Mengjes,49,3/18/2022
VIPA,Mesdite,21,3/18/2022
VIPA,Mbremje,41,3/18/2022
DR GERARD,Mengjes,48,3/18/2022
DR GERARD,Mesdite,25,3/18/2022
DR GERARD,Mbremje,22,3/18/2022
BRAVO,Mengjes,3,3/18/2022
BRAVO,Mesdite,33,3/18/2022
BRAVO,Mbremje,44,3/18/2022
JANA,Mengjes,50,3/18/2022
JANA,Mesdite,38,3/18/2022
JANA,Mbremje,27,3/18/2022
UJE RUGOVE,Mengjes,48,3/18/2022
UJE RUGOVE,Mesdite,20,3/18/2022
UJE RUGOVE,Mbremje,38,3/18/2022
UJE SPRING,Mengjes,31,3/18/2022
UJE SPRING,Mesdite,43,3/18/2022
UJE SPRING,Mbremje,4,3/18/2022
Golden Eagle,Mengjes,5,3/19/2022
Golden Eagle,Mesdite,4,3/19/2022
Golden Eagle,Mbremje,8,3/19/2022
Birra Peja,Mengjes,1,3/19/2022
Birra Peja,Mesdite,47,3/19/2022
Birra Peja,Mbremje,14,3/19/2022
Lasko,Mengjes,42,3/19/2022
Lasko,Mesdite,35,3/19/2022
Lasko,Mbremje,23,3/19/2022
B52,Mengjes,25,3/19/2022
B52,Mesdite,37,3/19/2022
B52,Mbremje,44,3/19/2022
VIPA,Mengjes,36,3/19/2022
VIPA,Mesdite,42,3/19/2022
VIPA,Mbremje,49,3/19/2022
DR GERARD,Mengjes,40,3/19/2022
DR GERARD,Mesdite,39,3/19/2022
DR GERARD,Mbremje,31,3/19/2022
BRAVO,Mengjes,43,3/19/2022
BRAVO,Mesdite,30,3/19/2022
BRAVO,Mbremje,43,3/19/2022
JANA,Mengjes,13,3/19/2022
JANA,Mesdite,20,3/19/2022
JANA,Mbremje,30,3/19/2022
UJE RUGOVE,Mengjes,25,3/19/2022
UJE RUGOVE,Mesdite,6,3/19/2022
UJE RUGOVE,Mbremje,24,3/19/2022
UJE SPRING,Mengjes,7,3/19/2022
UJE SPRING,Mesdite,2,3/19/2022
UJE SPRING,Mbremje,22,3/19/2022
Golden Eagle,Mengjes,32,3/20/2022
Golden Eagle,Mesdite,26,3/20/2022
Golden Eagle,Mbremje,29,3/20/2022
Birra Peja,Mengjes,13,3/20/2022
Birra Peja,Mesdite,38,3/20/2022
Birra Peja,Mbremje,42,3/20/2022
Lasko,Mengjes,25,3/20/2022
Lasko,Mesdite,15,3/20/2022
Lasko,Mbremje,17,3/20/2022
B52,Mengjes,1,3/20/2022
B52,Mesdite,47,3/20/2022
B52,Mbremje,40,3/20/2022
VIPA,Mengjes,24,3/20/2022
VIPA,Mesdite,8,3/20/2022
VIPA,Mbremje,26,3/20/2022
DR GERARD,Mengjes,23,3/20/2022
DR GERARD,Mesdite,22,3/20/2022
DR GERARD,Mbremje,12,3/20/2022
BRAVO,Mengjes,18,3/20/2022
BRAVO,Mesdite,46,3/20/2022
BRAVO,Mbremje,20,3/20/2022
JANA,Mengjes,3,3/20/2022
JANA,Mesdite,32,3/20/2022
JANA,Mbremje,28,3/20/2022
UJE RUGOVE,Mengjes,18,3/20/2022
UJE RUGOVE,Mesdite,29,3/20/2022
UJE RUGOVE,Mbremje,10,3/20/2022
UJE SPRING,Mengjes,26,3/20/2022
UJE SPRING,Mesdite,20,3/20/2022
UJE SPRING,Mbremje,27,3/20/2022
Golden Eagle,Mengjes,31,3/21/2022
Golden Eagle,Mesdite,45,3/21/2022
Golden Eagle,Mbremje,7,3/21/2022
Birra Peja,Mengjes,35,3/21/2022
Birra Peja,Mesdite,10,3/21/2022
Birra Peja,Mbremje,35,3/21/2022
Lasko,Mengjes,10,3/21/2022
Lasko,Mesdite,11,3/21/2022
Lasko,Mbremje,15,3/21/2022
B52,Mengjes,5,3/21/2022
B52,Mesdite,8,3/21/2022
B52,Mbremje,23,3/21/2022
VIPA,Mengjes,23,3/21/2022
VIPA,Mesdite,24,3/21/2022
VIPA,Mbremje,22,3/21/2022
DR GERARD,Mengjes,23,3/21/2022
DR GERARD,Mesdite,12,3/21/2022
DR GERARD,Mbremje,43,3/21/2022
BRAVO,Mengjes,18,3/21/2022
BRAVO,Mesdite,20,3/21/2022
BRAVO,Mbremje,11,3/21/2022
JANA,Mengjes,15,3/21/2022
JANA,Mesdite,12,3/21/2022
JANA,Mbremje,22,3/21/2022
UJE RUGOVE,Mengjes,45,3/21/2022
UJE RUGOVE,Mesdite,14,3/21/2022
UJE RUGOVE,Mbremje,10,3/21/2022
UJE SPRING,Mengjes,27,3/21/2022
UJE SPRING,Mesdite,1,3/21/2022
UJE SPRING,Mbremje,1,3/21/2022
Golden Eagle,Mengjes,37,3/22/2022
Golden Eagle,Mesdite,28,3/22/2022
Golden Eagle,Mbremje,43,3/22/2022
Birra Peja,Mengjes,1,3/22/2022
Birra Peja,Mesdite,43,3/22/2022
Birra Peja,Mbremje,26,3/22/2022
Lasko,Mengjes,25,3/22/2022
Lasko,Mesdite,21,3/22/2022
Lasko,Mbremje,37,3/22/2022
B52,Mengjes,27,3/22/2022
B52,Mesdite,46,3/22/2022
B52,Mbremje,27,3/22/2022
VIPA,Mengjes,15,3/22/2022
VIPA,Mesdite,48,3/22/2022
VIPA,Mbremje,26,3/22/2022
DR GERARD,Mengjes,17,3/22/2022
DR GERARD,Mesdite,8,3/22/2022
DR GERARD,Mbremje,34,3/22/2022
BRAVO,Mengjes,26,3/22/2022
BRAVO,Mesdite,7,3/22/2022
BRAVO,Mbremje,30,3/22/2022
JANA,Mengjes,10,3/22/2022
JANA,Mesdite,11,3/22/2022
JANA,Mbremje,40,3/22/2022
UJE RUGOVE,Mengjes,50,3/22/2022
UJE RUGOVE,Mesdite,45,3/22/2022
UJE RUGOVE,Mbremje,8,3/22/2022
UJE SPRING,Mengjes,24,3/22/2022
UJE SPRING,Mesdite,43,3/22/2022
UJE SPRING,Mbremje,38,3/22/2022
Golden Eagle,Mengjes,44,3/23/2022
Golden Eagle,Mesdite,17,3/23/2022
Golden Eagle,Mbremje,39,3/23/2022
Birra Peja,Mengjes,36,3/23/2022
Birra Peja,Mesdite,12,3/23/2022
Birra Peja,Mbremje,10,3/23/2022
Lasko,Mengjes,44,3/23/2022
Lasko,Mesdite,46,3/23/2022
Lasko,Mbremje,4,3/23/2022
B52,Mengjes,48,3/23/2022
B52,Mesdite,30,3/23/2022
B52,Mbremje,28,3/23/2022
VIPA,Mengjes,17,3/23/2022
VIPA,Mesdite,25,3/23/2022
VIPA,Mbremje,23,3/23/2022
DR GERARD,Mengjes,40,3/23/2022
DR GERARD,Mesdite,49,3/23/2022
DR GERARD,Mbremje,25,3/23/2022
BRAVO,Mengjes,5,3/23/2022
BRAVO,Mesdite,11,3/23/2022
BRAVO,Mbremje,39,3/23/2022
JANA,Mengjes,27,3/23/2022
JANA,Mesdite,39,3/23/2022
JANA,Mbremje,25,3/23/2022
UJE RUGOVE,Mengjes,30,3/23/2022
UJE RUGOVE,Mesdite,15,3/23/2022
UJE RUGOVE,Mbremje,1,3/23/2022
UJE SPRING,Mengjes,47,3/23/2022
UJE SPRING,Mesdite,40,3/23/2022
UJE SPRING,Mbremje,46,3/23/2022
Golden Eagle,Mengjes,50,3/24/2022
Golden Eagle,Mesdite,8,3/24/2022
Golden Eagle,Mbremje,6,3/24/2022
Birra Peja,Mengjes,12,3/24/2022
Birra Peja,Mesdite,12,3/24/2022
Birra Peja,Mbremje,38,3/24/2022
Lasko,Mengjes,42,3/24/2022
Lasko,Mesdite,22,3/24/2022
Lasko,Mbremje,18,3/24/2022
B52,Mengjes,28,3/24/2022
B52,Mesdite,27,3/24/2022
B52,Mbremje,21,3/24/2022
VIPA,Mengjes,23,3/24/2022
VIPA,Mesdite,10,3/24/2022
VIPA,Mbremje,17,3/24/2022
DR GERARD,Mengjes,44,3/24/2022
DR GERARD,Mesdite,31,3/24/2022
DR GERARD,Mbremje,22,3/24/2022
BRAVO,Mengjes,36,3/24/2022
BRAVO,Mesdite,24,3/24/2022
BRAVO,Mbremje,48,3/24/2022
JANA,Mengjes,36,3/24/2022
JANA,Mesdite,8,3/24/2022
JANA,Mbremje,11,3/24/2022
UJE RUGOVE,Mengjes,23,3/24/2022
UJE RUGOVE,Mesdite,27,3/24/2022
UJE RUGOVE,Mbremje,9,3/24/2022
UJE SPRING,Mengjes,28,3/24/2022
UJE SPRING,Mesdite,2,3/24/2022
UJE SPRING,Mbremje,22,3/24/2022
Golden Eagle,Mengjes,33,3/25/2022
Golden Eagle,Mesdite,9,3/25/2022
Golden Eagle,Mbremje,5,3/25/2022
Birra Peja,Mengjes,18,3/25/2022
Birra Peja,Mesdite,12,3/25/2022
Birra Peja,Mbremje,19,3/25/2022
Lasko,Mengjes,13,3/25/2022
Lasko,Mesdite,3,3/25/2022
Lasko,Mbremje,40,3/25/2022
B52,Mengjes,18,3/25/2022
B52,Mesdite,22,3/25/2022
B52,Mbremje,20,3/25/2022
VIPA,Mengjes,35,3/25/2022
VIPA,Mesdite,45,3/25/2022
VIPA,Mbremje,20,3/25/2022
DR GERARD,Mengjes,39,3/25/2022
DR GERARD,Mesdite,31,3/25/2022
DR GERARD,Mbremje,42,3/25/2022
BRAVO,Mengjes,40,3/25/2022
BRAVO,Mesdite,2,3/25/2022
BRAVO,Mbremje,44,3/25/2022
JANA,Mengjes,30,3/25/2022
JANA,Mesdite,33,3/25/2022
JANA,Mbremje,22,3/25/2022
UJE RUGOVE,Mengjes,10,3/25/2022
UJE RUGOVE,Mesdite,1,3/25/2022
UJE RUGOVE,Mbremje,43,3/25/2022
UJE SPRING,Mengjes,31,3/25/2022
UJE SPRING,Mesdite,42,3/25/2022
UJE SPRING,Mbremje,1,3/25/2022
Golden Eagle,Mengjes,42,3/26/2022
Golden Eagle,Mesdite,11,3/26/2022
Golden Eagle,Mbremje,39,3/26/2022
Birra Peja,Mengjes,37,3/26/2022
Birra Peja,Mesdite,37,3/26/2022
Birra Peja,Mbremje,44,3/26/2022
Lasko,Mengjes,39,3/26/2022
Lasko,Mesdite,7,3/26/2022
Lasko,Mbremje,1,3/26/2022
B52,Mengjes,6,3/26/2022
B52,Mesdite,1,3/26/2022
B52,Mbremje,25,3/26/2022
VIPA,Mengjes,47,3/26/2022
VIPA,Mesdite,13,3/26/2022
VIPA,Mbremje,21,3/26/2022
DR GERARD,Mengjes,14,3/26/2022
DR GERARD,Mesdite,10,3/26/2022
DR GERARD,Mbremje,27,3/26/2022
BRAVO,Mengjes,42,3/26/2022
BRAVO,Mesdite,13,3/26/2022
BRAVO,Mbremje,6,3/26/2022
JANA,Mengjes,48,3/26/2022
JANA,Mesdite,12,3/26/2022
JANA,Mbremje,16,3/26/2022
UJE RUGOVE,Mengjes,4,3/26/2022
UJE RUGOVE,Mesdite,46,3/26/2022
UJE RUGOVE,Mbremje,22,3/26/2022
UJE SPRING,Mengjes,19,3/26/2022
UJE SPRING,Mesdite,7,3/26/2022
UJE SPRING,Mbremje,12,3/26/2022
Golden Eagle,Mengjes,23,3/27/2022
Golden Eagle,Mesdite,39,3/27/2022
Golden Eagle,Mbremje,45,3/27/2022
Birra Peja,Mengjes,1,3/27/2022
Birra Peja,Mesdite,47,3/27/2022
Birra Peja,Mbremje,8,3/27/2022
Lasko,Mengjes,33,3/27/2022
Lasko,Mesdite,14,3/27/2022
Lasko,Mbremje,47,3/27/2022
B52,Mengjes,6,3/27/2022
B52,Mesdite,10,3/27/2022
B52,Mbremje,34,3/27/2022
VIPA,Mengjes,28,3/27/2022
VIPA,Mesdite,27,3/27/2022
VIPA,Mbremje,47,3/27/2022
DR GERARD,Mengjes,31,3/27/2022
DR GERARD,Mesdite,33,3/27/2022
DR GERARD,Mbremje,30,3/27/2022
BRAVO,Mengjes,15,3/27/2022
BRAVO,Mesdite,8,3/27/2022
BRAVO,Mbremje,11,3/27/2022
JANA,Mengjes,30,3/27/2022
JANA,Mesdite,29,3/27/2022
JANA,Mbremje,39,3/27/2022
UJE RUGOVE,Mengjes,44,3/27/2022
UJE RUGOVE,Mesdite,45,3/27/2022
UJE RUGOVE,Mbremje,9,3/27/2022
UJE SPRING,Mengjes,50,3/27/2022
UJE SPRING,Mesdite,43,3/27/2022
UJE SPRING,Mbremje,23,3/27/2022
Golden Eagle,Mengjes,19,3/28/2022
Golden Eagle,Mesdite,36,3/28/2022
Golden Eagle,Mbremje,18,3/28/2022
Birra Peja,Mengjes,25,3/28/2022
Birra Peja,Mesdite,42,3/28/2022
Birra Peja,Mbremje,15,3/28/2022
Lasko,Mengjes,17,3/28/2022
Lasko,Mesdite,24,3/28/2022
Lasko,Mbremje,30,3/28/2022
B52,Mengjes,9,3/28/2022
B52,Mesdite,10,3/28/2022
B52,Mbremje,28,3/28/2022
VIPA,Mengjes,6,3/28/2022
VIPA,Mesdite,43,3/28/2022
VIPA,Mbremje,6,3/28/2022
DR GERARD,Mengjes,9,3/28/2022
DR GERARD,Mesdite,33,3/28/2022
DR GERARD,Mbremje,36,3/28/2022
BRAVO,Mengjes,36,3/28/2022
BRAVO,Mesdite,14,3/28/2022
BRAVO,Mbremje,11,3/28/2022
JANA,Mengjes,47,3/28/2022
JANA,Mesdite,21,3/28/2022
JANA,Mbremje,2,3/28/2022
UJE RUGOVE,Mengjes,21,3/28/2022
UJE RUGOVE,Mesdite,11,3/28/2022
UJE RUGOVE,Mbremje,17,3/28/2022
UJE SPRING,Mengjes,36,3/28/2022
UJE SPRING,Mesdite,8,3/28/2022
UJE SPRING,Mbremje,21,3/28/2022
Golden Eagle,Mengjes,13,3/29/2022
Golden Eagle,Mesdite,37,3/29/2022
Golden Eagle,Mbremje,6,3/29/2022
Birra Peja,Mengjes,37,3/29/2022
Birra Peja,Mesdite,22,3/29/2022
Birra Peja,Mbremje,8,3/29/2022
Lasko,Mengjes,44,3/29/2022
Lasko,Mesdite,39,3/29/2022
Lasko,Mbremje,33,3/29/2022
B52,Mengjes,1,3/29/2022
B52,Mesdite,10,3/29/2022
B52,Mbremje,15,3/29/2022
VIPA,Mengjes,7,3/29/2022
VIPA,Mesdite,8,3/29/2022
VIPA,Mbremje,28,3/29/2022
DR GERARD,Mengjes,11,3/29/2022
DR GERARD,Mesdite,34,3/29/2022
DR GERARD,Mbremje,4,3/29/2022
BRAVO,Mengjes,39,3/29/2022
BRAVO,Mesdite,33,3/29/2022
BRAVO,Mbremje,50,3/29/2022
JANA,Mengjes,47,3/29/2022
JANA,Mesdite,35,3/29/2022
JANA,Mbremje,43,3/29/2022
UJE RUGOVE,Mengjes,36,3/29/2022
UJE RUGOVE,Mesdite,10,3/29/2022
UJE RUGOVE,Mbremje,35,3/29/2022
UJE SPRING,Mengjes,19,3/29/2022
UJE SPRING,Mesdite,42,3/29/2022
UJE SPRING,Mbremje,5,3/29/2022
Golden Eagle,Mengjes,16,3/30/2022
Golden Eagle,Mesdite,16,3/30/2022
Golden Eagle,Mbremje,9,3/30/2022
Birra Peja,Mengjes,37,3/30/2022
Birra Peja,Mesdite,47,3/30/2022
Birra Peja,Mbremje,29,3/30/2022
Lasko,Mengjes,23,3/30/2022
Lasko,Mesdite,47,3/30/2022
Lasko,Mbremje,23,3/30/2022
B52,Mengjes,3,3/30/2022
B52,Mesdite,30,3/30/2022
B52,Mbremje,19,3/30/2022
VIPA,Mengjes,3,3/30/2022
VIPA,Mesdite,27,3/30/2022
VIPA,Mbremje,11,3/30/2022
DR GERARD,Mengjes,26,3/30/2022
DR GERARD,Mesdite,16,3/30/2022
DR GERARD,Mbremje,22,3/30/2022
BRAVO,Mengjes,12,3/30/2022
BRAVO,Mesdite,2,3/30/2022
BRAVO,Mbremje,40,3/30/2022
JANA,Mengjes,33,3/30/2022
JANA,Mesdite,17,3/30/2022
JANA,Mbremje,40,3/30/2022
UJE RUGOVE,Mengjes,14,3/30/2022
UJE RUGOVE,Mesdite,45,3/30/2022
