Produkti,KohaDites,Shitjet,Data
Lasko,Mbremje,28,5/19/2023
B52,Mengjes,27,5/19/2023
B52,Mesdite,16,5/19/2023
B52,Mbremje,9,5/19/2023
VIPA,Mengjes,7,5/19/2023
VIPA,Mesdite,44,5/19/2023
VIPA,Mbremje,10,5/19/2023
DR GERARD,Mengjes,40,5/19/2023
DR GERARD,Mesdite,41,5/19/2023
DR GERARD,Mbremje,3,5/19/2023
PATOS,Mengjes,47,5/19/2023
PATOS,Mesdite,30,5/19/2023
PATOS,Mbremje,44,5/19/2023
DORITOS,Mengjes,32,5/19/2023
DORITOS,Mesdite,16,5/19/2023
DORITOS,Mbremje,27,5/19/2023
JANA,Mengjes,35,5/19/2023
JANA,Mesdite,29,5/19/2023
JANA,Mbremje,40,5/19/2023
SKOPSKO,Mengjes,31,5/19/2023
SKOPSKO,Mesdite,25,5/19/2023
SKOPSKO,Mbremje,25,5/19/2023
Golden Eagle,Mengjes,43,5/20/2023
Golden Eagle,Mesdite,50,5/20/2023
Golden Eagle,Mbremje,47,5/20/2023
Birra Peja,Mengjes,43,5/20/2023
Birra Peja,Mesdite,3,5/20/2023
Birra Peja,Mbremje,14,5/20/2023
Lasko,Mengjes,4,5/20/2023
Lasko,Mesdite,16,5/20/2023
Lasko,Mbremje,18,5/20/2023
B52,Mengjes,26,5/20/2023
B52,Mesdite,49,5/20/2023
B52,Mbremje,11,5/20/2023
VIPA,Mengjes,47,5/20/2023
VIPA,Mesdite,34,5/20/2023
VIPA,Mbremje,49,5/20/2023
DR GERARD,Mengjes,6,5/20/2023
DR GERARD,Mesdite,47,5/20/2023
DR GERARD,Mbremje,17,5/20/2023
PATOS,Mengjes,31,5/20/2023
PATOS,Mesdite,17,5/20/2023
PATOS,Mbremje,32,5/20/2023
DORITOS,Mengjes,6,5/20/2023
DORITOS,Mesdite,45,5/20/2023
DORITOS,Mbremje,27,5/20/2023
JANA,Mengjes,4,5/20/2023
JANA,Mesdite,37,5/20/2023
JANA,Mbremje,43,5/20/2023
SKOPSKO,Mengjes,1,5/20/2023
SKOPSKO,Mesdite,8,5/20/2023
SKOPSKO,Mbremje,37,5/20/2023
Golden Eagle,Mengjes,33,5/21/2023
Golden Eagle,Mesdite,47,5/21/2023
Golden Eagle,Mbremje,32,5/21/2023
Birra Peja,Mengjes,10,5/21/2023
Birra Peja,Mesdite,44,5/21/2023
Birra Peja,Mbremje,29,5/21/2023
Lasko,Mengjes,11,5/21/2023
Lasko,Mesdite,26,5/21/2023
Lasko,Mbremje,21,5/21/2023
B52,Mengjes,23,5/21/2023
B52,Mesdite,44,5/21/2023
B52,Mbremje,14,5/21/2023
VIPA,Mengjes,20,5/21/2023
VIPA,Mesdite,30,5/21/2023
VIPA,Mbremje,14,5/21/2023
DR GERARD,Mengjes,24,5/21/2023
DR GERARD,Mesdite,24,5/21/2023
DR GERARD,Mbremje,46,5/21/2023
PATOS,Mengjes,26,5/21/2023
PATOS,Mesdite,25,5/21/2023
PATOS,Mbremje,33,5/21/2023
DORITOS,Mengjes,13,5/21/2023
DORITOS,Mesdite,20,5/21/2023
DORITOS,Mbremje,33,5/21/2023
JANA,Mengjes,40,5/21/2023
JANA,Mesdite,45,5/21/2023
JANA,Mbremje,15,5/21/2023
SKOPSKO,Mengjes,46,5/21/2023
SKOPSKO,Mesdite,47,5/21/2023
SKOPSKO,Mbremje,40,5/21/2023
Golden Eagle,Mengjes,33,5/22/2023
Golden Eagle,Mesdite,13,5/22/2023
Golden Eagle,Mbremje,20,5/22/2023
Birra Peja,Mengjes,17,5/22/2023
Birra Peja,Mesdite,50,5/22/2023
Birra Peja,Mbremje,47,5/22/2023
Lasko,Mengjes,19,5/22/2023
Lasko,Mesdite,34,5/22/2023
Lasko,Mbremje,38,5/22/2023
B52,Mengjes,39,5/22/2023
B52,Mesdite,50,5/22/2023
B52,Mbremje,15,5/22/2023
VIPA,Mengjes,5,5/22/2023
VIPA,Mesdite,46,5/22/2023
VIPA,Mbremje,5,5/22/2023
DR GERARD,Mengjes,38,5/22/2023
DR GERARD,Mesdite,37,5/22/2023
DR GERARD,Mbremje,13,5/22/2023
PATOS,Mengjes,32,5/22/2023
PATOS,Mesdite,32,5/22/2023
PATOS,Mbremje,39,5/22/2023
DORITOS,Mengjes,11,5/22/2023
DORITOS,Mesdite,26,5/22/2023
DORITOS,Mbremje,39,5/22/2023
JANA,Mengjes,16,5/22/2023
JANA,Mesdite,29,5/22/2023
JANA,Mbremje,17,5/22/2023
SKOPSKO,Mengjes,7,5/22/2023
SKOPSKO,Mesdite,47,5/22/2023
SKOPSKO,Mbremje,10,5/22/2023
Golden Eagle,Mengjes,15,5/23/2023
Golden Eagle,Mesdite,19,5/23/2023
Golden Eagle,Mbremje,25,5/23/2023
Birra Peja,Mengjes,8,5/23/2023
Birra Peja,Mesdite,18,5/23/2023
Birra Peja,Mbremje,11,5/23/2023
Lasko,Mengjes,47,5/23/2023
Lasko,Mesdite,38,5/23/2023
Lasko,Mbremje,14,5/23/2023
B52,Mengjes,26,5/23/2023
B52,Mesdite,14,5/23/2023
B52,Mbremje,24,5/23/2023
VIPA,Mengjes,4,5/23/2023
VIPA,Mesdite,17,5/23/2023
VIPA,Mbremje,21,5/23/2023
DR GERARD,Mengjes,24,5/23/2023
DR GERARD,Mesdite,45,5/23/2023
DR GERARD,Mbremje,7,5/23/2023
PATOS,Mengjes,12,5/23/2023
PATOS,Mesdite,15,5/23/2023
PATOS,Mbremje,17,5/23/2023
DORITOS,Mengjes,30,5/23/2023
DORITOS,Mesdite,8,5/23/2023
DORITOS,Mbremje,32,5/23/2023
JANA,Mengjes,33,5/23/2023
JANA,Mesdite,32,5/23/2023
JANA,Mbremje,44,5/23/2023
SKOPSKO,Mengjes,23,5/23/2023
SKOPSKO,Mesdite,9,5/23/2023
SKOPSKO,Mbremje,44,5/23/2023
Golden Eagle,Mengjes,34,5/24/2023
Golden Eagle,Mesdite,2,5/24/2023
Golden Eagle,Mbremje,18,5/24/2023
Birra Peja,Mengjes,11,5/24/2023
Birra Peja,Mesdite,43,5/24/2023
Birra Peja,Mbremje,26,5/24/2023
Lasko,Mengjes,19,5/24/2023
Lasko,Mesdite,43,5/24/2023
Lasko,Mbremje,17,5/24/2023
B52,Mengjes,11,5/24/2023
B52,Mesdite,31,5/24/2023
B52,Mbremje,48,5/24/2023
VIPA,Mengjes,4,5/24/2023
VIPA,Mesdite,35,5/24/2023
VIPA,Mbremje,48,5/24/2023
DR GERARD,Mengjes,11,5/24/2023
DR GERARD,Mesdite,25,5/24/2023
DR GERARD,Mbremje,46,5/24/2023
PATOS,Mengjes,29,5/24/2023
PATOS,Mesdite,18,5/24/2023
PATOS,Mbremje,48,5/24/2023
DORITOS,Mengjes,25,5/24/2023
DORITOS,Mesdite,2,5/24/2023
DORITOS,Mbremje,44,5/24/2023
JANA,Mengjes,16,5/24/2023
JANA,Mesdite,33,5/24/2023
JANA,Mbremje,44,5/24/2023
SKOPSKO,Mengjes,2,5/24/2023
SKOPSKO,Mesdite,30,5/24/2023
SKOPSKO,Mbremje,46,5/24/2023
Golden Eagle,Mengjes,16,5/25/2023
Golden Eagle,Mesdite,18,5/25/2023
Golden Eagle,Mbremje,48,5/25/2023
Birra Peja,Mengjes,23,5/25/2023
Birra Peja,Mesdite,11,5/25/2023
Birra Peja,Mbremje,50,5/25/2023
Lasko,Mengjes,22,5/25/2023
Lasko,Mesdite,27,5/25/2023
Lasko,Mbremje,6,5/25/2023
B52,Mengjes,8,5/25/2023
B52,Mesdite,47,5/25/2023
B52,Mbremje,50,5/25/2023
VIPA,Mengjes,24,5/25/2023
VIPA,Mesdite,38,5/25/2023
VIPA,Mbremje,11,5/25/2023
DR GERARD,Mengjes,34,5/25/2023
DR GERARD,Mesdite,7,5/25/2023
DR GERARD,Mbremje,8,5/25/2023
PATOS,Mengjes,16,5/25/2023
PATOS,Mesdite,15,5/25/2023
PATOS,Mbremje,49,5/25/2023
DORITOS,Mengjes,2,5/25/2023
DORITOS,Mesdite,44,5/25/2023
DORITOS,Mbremje,39,5/25/2023
JANA,Mengjes,38,5/25/2023
JANA,Mesdite,16,5/25/2023
JANA,Mbremje,1,5/25/2023
SKOPSKO,Mengjes,1,5/25/2023
SKOPSKO,Mesdite,7,5/25/2023
SKOPSKO,Mbremje,27,5/25/2023
Golden Eagle,Mengjes,28,5/26/2023
Golden Eagle,Mesdite,35,5/26/2023
Golden Eagle,Mbremje,9,5/26/2023
Birra Peja,Mengjes,25,5/26/2023
Birra Peja,Mesdite,49,5/26/2023
Birra Peja,Mbremje,37,5/26/2023
Lasko,Mengjes,14,5/26/2023
Lasko,Mesdite,27,5/26/2023
Lasko,Mbremje,4,5/26/2023
B52,Mengjes,42,5/26/2023
B52,Mesdite,23,5/26/2023
B52,Mbremje,49,5/26/2023
VIPA,Mengjes,12,5/26/2023
VIPA,Mesdite,36,5/26/2023
VIPA,Mbremje,4,5/26/2023
DR GERARD,Mengjes,3,5/26/2023
DR GERARD,Mesdite,19,5/26/2023
DR GERARD,Mbremje,38,5/26/2023
PATOS,Mengjes,34,5/26/2023
PATOS,Mesdite,11,5/26/2023
PATOS,Mbremje,19,5/26/2023
DORITOS,Mengjes,2,5/26/2023
DORITOS,Mesdite,1,5/26/2023
DORITOS,Mbremje,10,5/26/2023
JANA,Mengjes,24,5/26/2023
JANA,Mesdite,9,5/26/2023
JANA,Mbremje,18,5/26/2023
SKOPSKO,Mengjes,4,5/26/2023
SKOPSKO,Mesdite,6,5/26/2023
SKOPSKO,Mbremje,26,5/26/2023
Golden Eagle,Mengjes,31,5/27/2023
Golden Eagle,Mesdite,6,5/27/2023
Golden Eagle,Mbremje,28,5/27/2023
Birra Peja,Mengjes,9,5/27/2023
Birra Peja,Mesdite,9,5/27/2023
Birra Peja,Mbremje,19,5/27/2023
Lasko,Mengjes,23,5/27/2023
Lasko,Mesdite,31,5/27/2023
Lasko,Mbremje,5,5/27/2023
B52,Mengjes,49,5/27/2023
B52,Mesdite,36,5/27/2023
B52,Mbremje,23,5/27/2023
VIPA,Mengjes,12,5/27/2023
VIPA,Mesdite,16,5/27/2023
VIPA,Mbremje,38,5/27/2023
DR GERARD,Mengjes,49,5/27/2023
DR GERARD,Mesdite,13,5/27/2023
DR GERARD,Mbremje,48,5/27/2023
PATOS,Mengjes,33,5/27/2023
PATOS,Mesdite,49,5/27/2023
PATOS,Mbremje,7,5/27/2023
DORITOS,Mengjes,38,5/27/2023
DORITOS,Mesdite,15,5/27/2023
DORITOS,Mbremje,42,5/27/2023
JANA,Mengjes,22,5/27/2023
JANA,Mesdite,8,5/27/2023
JANA,Mbremje,26,5/27/2023
SKOPSKO,Mengjes,33,5/27/2023
SKOPSKO,Mesdite,6,5/27/2023
SKOPSKO,Mbremje,24,5/27/2023
Golden Eagle,Mengjes,28,5/28/2023
Golden Eagle,Mesdite,11,5/28/2023
Golden Eagle,Mbremje,7,5/28/2023
Birra Peja,Mengjes,43,5/28/2023
Birra Peja,Mesdite,2,5/28/2023
Birra Peja,Mbremje,35,5/28/2023
Lasko,Mengjes,17,5/28/2023
Lasko,Mesdite,8,5/28/2023
Lasko,Mbremje,22,5/28/2023
B52,Mengjes,31,5/28/2023
B52,Mesdite,6,5/28/2023
B52,Mbremje,21,5/28/2023
VIPA,Mengjes,45,5/28/2023
VIPA,Mesdite,46,5/28/2023
VIPA,Mbremje,41,5/28/2023
DR GERARD,Mengjes,7,5/28/2023
DR GERARD,Mesdite,23,5/28/2023
DR GERARD,Mbremje,17,5/28/2023
PATOS,Mengjes,1,5/28/2023
PATOS,Mesdite,2,5/28/2023
PATOS,Mbremje,39,5/28/2023
DORITOS,Mengjes,19,5/28/2023
DORITOS,Mesdite,17,5/28/2023
DORITOS,Mbremje,42,5/28/2023
JANA,Mengjes,42,5/28/2023
JANA,Mesdite,29,5/28/2023
JANA,Mbremje,28,5/28/2023
SKOPSKO,Mengjes,14,5/28/2023
SKOPSKO,Mesdite,17,5/28/2023
SKOPSKO,Mbremje,24,5/28/2023
Golden Eagle,Mengjes,30,5/29/2023
Golden Eagle,Mesdite,9,5/29/2023
Golden Eagle,Mbremje,43,5/29/2023
Birra Peja,Mengjes,44,5/29/2023
Birra Peja,Mesdite,48,5/29/2023
Birra Peja,Mbremje,47,5/29/2023
Lasko,Mengjes,11,5/29/2023
Lasko,Mesdite,47,5/29/2023
Lasko,Mbremje,49,5/29/2023
B52,Mengjes,31,5/29/2023
B52,Mesdite,46,5/29/2023
B52,Mbremje,2,5/29/2023
VIPA,Mengjes,46,5/29/2023
VIPA,Mesdite,6,5/29/2023
VIPA,Mbremje,37,5/29/2023
DR GERARD,Mengjes,7,5/29/2023
DR GERARD,Mesdite,45,5/29/2023
DR GERARD,Mbremje,40,5/29/2023
PATOS,Mengjes,21,5/29/2023
PATOS,Mesdite,17,5/29/2023
PATOS,Mbremje,50,5/29/2023
DORITOS,Mengjes,23,5/29/2023
DORITOS,Mesdite,4,5/29/2023
DORITOS,Mbremje,28,5/29/2023
JANA,Mengjes,8,5/29/2023
JANA,Mesdite,7,5/29/2023
JANA,Mbremje,25,5/29/2023
SKOPSKO,Mengjes,16,5/29/2023
SKOPSKO,Mesdite,3,5/29/2023
SKOPSKO,Mbremje,22,5/29/2023
Golden Eagle,Mengjes,5,5/30/2023
Golden Eagle,Mesdite,47,5/30/2023
Golden Eagle,Mbremje,6,5/30/2023
Birra Peja,Mengjes,40,5/30/2023
Birra Peja,Mesdite,1,5/30/2023
Birra Peja,Mbremje,30,5/30/2023
Lasko,Mengjes,40,5/30/2023
Lasko,Mesdite,20,5/30/2023
Lasko,Mbremje,49,5/30/2023
B52,Mengjes,42,5/30/2023
B52,Mesdite,9,5/30/2023
B52,Mbremje,20,5/30/2023
VIPA,Mengjes,32,5/30/2023
VIPA,Mesdite,42,5/30/2023
VIPA,Mbremje,19,5/30/2023
DR GERARD,Mengjes,2,5/30/2023
DR GERARD,Mesdite,37,5/30/2023
DR GERARD,Mbremje,3,5/30/2023
PATOS,Mengjes,26,5/30/2023
PATOS,Mesdite,11,5/30/2023
PATOS,Mbremje,4,5/30/2023
DORITOS,Mengjes,40,5/30/2023
DORITOS,Mesdite,9,5/30/2023
DORITOS,Mbremje,47,5/30/2023
JANA,Mengjes,16,5/30/2023
JANA,Mesdite,19,5/30/2023
JANA,Mbremje,48,5/30/2023
SKOPSKO,Mengjes,9,5/30/2023
SKOPSKO,Mesdite,38,5/30/2023
SKOPSKO,Mbremje,16,5/30/2023
Golden Eagle,Mengjes,29,5/31/2023
Golden Eagle,Mesdite,35,5/31/2023
Golden Eagle,Mbremje,10,5/31/2023
Birra Peja,Mengjes,39,5/31/2023
Birra Peja,Mesdite,32,5/31/2023
Birra Peja,Mbremje,17,5/31/2023
Lasko,Mengjes,50,5/31/2023
Lasko,Mesdite,41,5/31/2023
Lasko,Mbremje,18,5/31/2023
B52,Mengjes,34,5/31/2023
B52,Mesdite,29,5/31/2023
B52,Mbremje,22,5/31/2023
VIPA,Mengjes,45,5/31/2023
VIPA,Mesdite,9,5/31/2023
VIPA,Mbremje,24,5/31/2023
DR GERARD,Mengjes,18,5/31/2023
DR GERARD,Mesdite,7,5/31/2023
DR GERARD,Mbremje,10,5/31/2023
PATOS,Mengjes,41,5/31/2023
PATOS,Mesdite,30,5/31/2023
PATOS,Mbremje,43,5/31/2023
DORITOS,Mengjes,40,5/31/2023
DORITOS,Mesdite,30,5/31/2023
DORITOS,Mbremje,48,5/31/2023
JANA,Mengjes,31,5/31/2023
JANA,Mesdite,25,5/31/2023
JANA,Mbremje,36,5/31/2023
SKOPSKO,Mengjes,28,5/31/2023
SKOPSKO,Mesdite,44,5/31/2023
SKOPSKO,Mbremje,11,5/31/2023
Golden Eagle,Mengjes,12,6/1/2023
Golden Eagle,Mesdite,38,6/1/2023
Golden Eagle,Mbremje,35,6/1/2023
Birra Peja,Mengjes,6,6/1/2023
Birra Peja,Mesdite,13,6/1/2023
Birra Peja,Mbremje,37,6/1/2023
Lasko,Mengjes,28,6/1/2023
Lasko,Mesdite,40,6/1/2023
Lasko,Mbremje,48,6/1/2023
B52,Mengjes,50,6/1/2023
B52,Mesdite,47,6/1/2023
B52,Mbremje,33,6/1/2023
VIPA,Mengjes,28,6/1/2023
VIPA,Mesdite,50,6/1/2023
VIPA,Mbremje,26,6/1/2023
DR GERARD,Mengjes,32,6/1/2023
DR GERARD,Mesdite,13,6/1/2023
DR GERARD,Mbremje,4,6/1/2023
PATOS,Mengjes,9,6/1/2023
PATOS,Mesdite,26,6/1/2023
PATOS,Mbremje,32,6/1/2023
DORITOS,Mengjes,9,6/1/2023
DORITOS,Mesdite,32,6/1/2023
DORITOS,Mbremje,50,6/1/2023
JANA,Mengjes,1,6/1/2023
JANA,Mesdite,34,6/1/2023
JANA,Mbremje,25,6/1/2023
SKOPSKO,Mengjes,11,6/1/2023
SKOPSKO,Mesdite,9,6/1/2023
SKOPSKO,Mbremje,50,6/1/2023
Golden Eagle,Mengjes,22,6/2/2023
Golden Eagle,Mesdite,19,6/2/2023
Golden Eagle,Mbremje,43,6/2/2023
Birra Peja,Mengjes,15,6/2/2023
Birra Peja,Mesdite,16,6/2/2023
Birra Peja,Mbremje,25,6/2/2023
Lasko,Mengjes,31,6/2/2023
Lasko,Mesdite,26,6/2/2023
Lasko,Mbremje,19,6/2/2023
B52,Mengjes,7,6/2/2023
B52,Mesdite,45,6/2/2023
B52,Mbremje,26,6/2/2023
VIPA,Mengjes,4,6/2/2023
VIPA,Mesdite,7,6/2/2023
VIPA,Mbremje,7,6/2/2023
DR GERARD,Mengjes,40,6/2/2023
DR GERARD,Mesdite,39,6/2/2023
DR GERARD,Mbremje,5,6/2/2023
PATOS,Mengjes,10,6/2/2023
PATOS,Mesdite,48,6/2/2023
PATOS,Mbremje,16,6/2/2023
DORITOS,Mengjes,44,6/2/2023
DORITOS,Mesdite,30,6/2/2023
DORITOS,Mbremje,44,6/2/2023
JANA,Mengjes,43,6/2/2023
JANA,Mesdite,17,6/2/2023
JANA,Mbremje,29,6/2/2023
SKOPSKO,Mengjes,14,6/2/2023
SKOPSKO,Mesdite,2,6/2/2023
SKOPSKO,Mbremje,28,6/2/2023
Golden Eagle,Mengjes,3,6/3/2023
Golden Eagle,Mesdite,29,6/3/2023
Golden Eagle,Mbremje,47,6/3/2023
Birra Peja,Mengjes,12,6/3/2023
Birra Peja,Mesdite,25,6/3/2023
Birra Peja,Mbremje,47,6/3/2023
Lasko,Mengjes,12,6/3/2023
Lasko,Mesdite,33,6/3/2023
Lasko,Mbremje,1,6/3/2023
B52,Mengjes,32,6/3/2023
B52,Mesdite,41,6/3/2023
B52,Mbremje,42,6/3/2023
VIPA,Mengjes,5,6/3/2023
VIPA,Mesdite,15,6/3/2023
VIPA,Mbremje,13,6/3/2023
DR GERARD,Mengjes,17,6/3/2023
DR GERARD,Mesdite,6,6/3/2023
DR GERARD,Mbremje,48,6/3/2023
PATOS,Mengjes,8,6/3/2023
PATOS,Mesdite,31,6/3/2023
PATOS,Mbremje,33,6/3/2023
DORITOS,Mengjes,27,6/3/2023
DORITOS,Mesdite,41,6/3/2023
DORITOS,Mbremje,44,6/3/2023
JANA,Mengjes,32,6/3/2023
JANA,Mesdite,27,6/3/2023
JANA,Mbremje,40,6/3/2023
SKOPSKO,Mengjes,47,6/3/2023
SKOPSKO,Mesdite,3,6/3/2023
SKOPSKO,Mbremje,41,6/3/2023
Golden Eagle,Mengjes,44,6/4/2023
Golden Eagle,Mesdite,29,6/4/2023
Golden Eagle,Mbremje,19,6/4/2023
Birra Peja,Mengjes,20,6/4/2023
Birra Peja,Mesdite,31,6/4/2023
Birra Peja,Mbremje,37,6/4/2023
Lasko,Mengjes,15,6/4/2023
Lasko,Mesdite,45,6/4/2023
Lasko,Mbremje,20,6/4/2023
B52,Mengjes,22,6/4/2023
B52,Mesdite,34,6/4/2023
B52,Mbremje,5,6/4/2023
VIPA,Mengjes,2,6/4/2023
VIPA,Mesdite,31,6/4/2023
VIPA,Mbremje,6,6/4/2023
DR GERARD,Mengjes,47,6/4/2023
DR GERARD,Mesdite,37,6/4/2023
DR GERARD,Mbremje,12,6/4/2023
PATOS,Mengjes,17,6/4/2023
PATOS,Mesdite,48,6/4/2023
PATOS,Mbremje,37,6/4/2023
DORITOS,Mengjes,6,6/4/2023
DORITOS,Mesdite,50,6/4/2023
DORITOS,Mbremje,25,6/4/2023
JANA,Mengjes,30,6/4/2023
JANA,Mesdite,41,6/4/2023
JANA,Mbremje,23,6/4/2023
SKOPSKO,Mengjes,27,6/4/2023
SKOPSKO,Mesdite,30,6/4/2023
SKOPSKO,Mbremje,41,6/4/2023
Golden Eagle,Mengjes,45,6/5/2023
Golden Eagle,Mesdite,29,6/5/2023
Golden Eagle,Mbremje,4,6/5/2023
Birra Peja,Mengjes,7,6/5/2023
Birra Peja,Mesdite,47,6/5/2023
Birra Peja,Mbremje,15,6/5/2023
Lasko,Mengjes,43,6/5/2023
Lasko,Mesdite,21,6/5/2023
Lasko,Mbremje,38,6/5/2023
B52,Mengjes,46,6/5/2023
B52,Mesdite,9,6/5/2023
B52,Mbremje,12,6/5/2023
VIPA,Mengjes,25,6/5/2023
VIPA,Mesdite,36,6/5/2023
VIPA,Mbremje,42,6/5/2023
DR GERARD,Mengjes,33,6/5/2023
DR GERARD,Mesdite,42,6/5/2023
DR GERARD,Mbremje,8,6/5/2023
PATOS,Mengjes,45,6/5/2023
PATOS,Mesdite,50,6/5/2023
PATOS,Mbremje,20,6/5/2023
DORITOS,Mengjes,46,6/5/2023
DORITOS,Mesdite,41,6/5/2023
DORITOS,Mbremje,31,6/5/2023
JANA,Mengjes,27,6/5/2023
JANA,Mesdite,29,6/5/2023
JANA,Mbremje,40,6/5/2023
SKOPSKO,Mengjes,1,6/5/2023
SKOPSKO,Mesdite,23,6/5/2023
SKOPSKO,Mbremje,14,6/5/2023
Golden Eagle,Mengjes,14,6/6/2023
Golden Eagle,Mesdite,31,6/6/2023
Golden Eagle,Mbremje,9,6/6/2023
Birra Peja,Mengjes,5,6/6/2023
Birra Peja,Mesdite,31,6/6/2023
Birra Peja,Mbremje,16,6/6/2023
Lasko,Mengjes,31,6/6/2023
Lasko,Mesdite,3,6/6/2023
Lasko,Mbremje,1,6/6/2023
B52,Mengjes,8,6/6/2023
B52,Mesdite,26,6/6/2023
B52,Mbremje,49,6/6/2023
VIPA,Mengjes,27,6/6/2023
VIPA,Mesdite,4,6/6/2023
VIPA,Mbremje,49,6/6/2023
DR GERARD,Mengjes,15,6/6/2023
DR GERARD,Mesdite,37,6/6/2023
DR GERARD,Mbremje,5,6/6/2023
PATOS,Mengjes,6,6/6/2023
PATOS,Mesdite,46,6/6/2023
PATOS,Mbremje,9,6/6/2023
DORITOS,Mengjes,37,6/6/2023
DORITOS,Mesdite,26,6/6/2023
DORITOS,Mbremje,49,6/6/2023
JANA,Mengjes,15,6/6/2023
JANA,Mesdite,4,6/6/2023
JANA,Mbremje,48,6/6/2023
SKOPSKO,Mengjes,6,6/6/2023
SKOPSKO,Mesdite,21,6/6/2023
SKOPSKO,Mbremje,20,6/6/2023
Golden Eagle,Mengjes,7,6/7/2023
Golden Eagle,Mesdite,43,6/7/2023
Golden Eagle,Mbremje,48,6/7/2023
Birra Peja,Mengjes,9,6/7/2023
Birra Peja,Mesdite,16,6/7/2023
Birra Peja,Mbremje,37,6/7/2023
Lasko,Mengjes,8,6/7/2023
Lasko,Mesdite,35,6/7/2023
Lasko,Mbremje,8,6/7/2023
B52,Mengjes,8,6/7/2023
B52,Mesdite,45,6/7/2023
B52,Mbremje,7,6/7/2023
VIPA,Mengjes,7,6/7/2023
VIPA,Mesdite,27,6/7/2023
VIPA,Mbremje,15,6/7/2023
DR GERARD,Mengjes,18,6/7/2023
DR GERARD,Mesdite,24,6/7/2023
DR GERARD,Mbremje,22,6/7/2023
PATOS,Mengjes,21,6/7/2023
PATOS,Mesdite,41,6/7/2023
PATOS,Mbremje,25,6/7/2023
DORITOS,Mengjes,42,6/7/2023
DORITOS,Mesdite,1,6/7/2023
DORITOS,Mbremje,30,6/7/2023
JANA,Mengjes,19,6/7/2023
JANA,Mesdite,22,6/7/2023
JANA,Mbremje,32,6/7/2023
SKOPSKO,Mengjes,4,6/7/2023
SKOPSKO,Mesdite,3,6/7/2023
SKOPSKO,Mbremje,11,6/7/2023
Golden Eagle,Mengjes,5,6/8/2023
Golden Eagle,Mesdite,26,6/8/2023
Golden Eagle,Mbremje,28,6/8/2023
Birra Peja,Mengjes,1,6/8/2023
Birra Peja,Mesdite,15,6/8/2023
Birra Peja,Mbremje,11,6/8/2023
Lasko,Mengjes,50,6/8/2023
Lasko,Mesdite,10,6/8/2023
Lasko,Mbremje,48,6/8/2023
B52,Mengjes,36,6/8/2023
B52,Mesdite,22,6/8/2023
B52,Mbremje,41,6/8/2023
VIPA,Mengjes,1,6/8/2023
VIPA,Mesdite,46,6/8/2023
VIPA,Mbremje,11,6/8/2023
DR GERARD,Mengjes,39,6/8/2023
DR GERARD,Mesdite,29,6/8/2023
DR GERARD,Mbremje,13,6/8/2023
PATOS,Mengjes,26,6/8/2023
PATOS,Mesdite,21,6/8/2023
PATOS,Mbremje,12,6/8/2023
DORITOS,Mengjes,7,6/8/2023
DORITOS,Mesdite,25,6/8/2023
DORITOS,Mbremje,21,6/8/2023
JANA,Mengjes,33,6/8/2023
JANA,Mesdite,39,6/8/2023
JANA,Mbremje,36,6/8/2023
SKOPSKO,Mengjes,29,6/8/2023
SKOPSKO,Mesdite,5,6/8/2023
SKOPSKO,Mbremje,23,6/8/2023
Golden Eagle,Mengjes,6,6/9/2023
Golden Eagle,Mesdite,41,6/9/2023
Golden Eagle,Mbremje,2,6/9/2023
Birra Peja,Mengjes,11,6/9/2023
Birra Peja,Mesdite,13,6/9/2023
Birra Peja,Mbremje,8,6/9/2023
Lasko,Mengjes,21,6/9/2023
Lasko,Mesdite,48,6/9/2023
Lasko,Mbremje,1,6/9/2023
B52,Mengjes,16,6/9/2023
B52,Mesdite,3,6/9/2023
B52,Mbremje,40,6/9/2023
VIPA,Mengjes,38,6/9/2023
VIPA,Mesdite,45,6/9/2023
VIPA,Mbremje,6,6/9/2023
DR GERARD,Mengjes,24,6/9/2023
DR GERARD,Mesdite,28,6/9/2023
DR GERARD,Mbremje,19,6/9/2023
PATOS,Mengjes,49,6/9/2023
PATOS,Mesdite,45,6/9/2023
PATOS,Mbremje,14,6/9/2023
DORITOS,Mengjes,32,6/9/2023
DORITOS,Mesdite,2,6/9/2023
DORITOS,Mbremje,42,6/9/2023
JANA,Mengjes,5,6/9/2023
JANA,Mesdite,36,6/9/2023
JANA,Mbremje,20,6/9/2023
SKOPSKO,Mengjes,29,6/9/2023
SKOPSKO,Mesdite,29,6/9/2023
SKOPSKO,Mbremje,2,6/9/2023
Golden Eagle,Mengjes,12,6/10/2023
Golden Eagle,Mesdite,42,6/10/2023
Golden Eagle,Mbremje,23,6/10/2023
Birra Peja,Mengjes,39,6/10/2023
Birra Peja,Mesdite,7,6/10/2023
Birra Peja,Mbremje,11,6/10/2023
Lasko,Mengjes,22,6/10/2023
Lasko,Mesdite,7,6/10/2023
Lasko,Mbremje,9,6/10/2023
B52,Mengjes,36,6/10/2023
B52,Mesdite,3,6/10/2023
B52,Mbremje,30,6/10/2023
VIPA,Mengjes,32,6/10/2023
VIPA,Mesdite,38,6/10/2023
VIPA,Mbremje,8,6/10/2023
DR GERARD,Mengjes,44,6/10/2023
DR GERARD,Mesdite,48,6/10/2023
DR GERARD,Mbremje,4,6/10/2023
PATOS,Mengjes,30,6/10/2023
PATOS,Mesdite,12,6/10/2023
