Produkti,KohaDites,Shitjet,Data
SKOPSKO,Mesdite,23,2023-03-30
SKOPSKO,Mbremje,29,2023-03-30
Golden Eagle,Mengjes,20,2023-03-31
Golden Eagle,Mesdite,9,2023-03-31
Golden Eagle,Mbremje,22,2023-03-31
Birra Peja,Mengjes,22,2023-03-31
Birra Peja,Mesdite,50,2023-03-31
Birra Peja,Mbremje,31,2023-03-31
Lasko,Mengjes,6,2023-03-31
Lasko,Mesdite,8,2023-03-31
Lasko,Mbremje,8,2023-03-31
B52,Mengjes,46,2023-03-31
B52,Mesdite,6,2023-03-31
B52,Mbremje,47,2023-03-31
VIPA,Mengjes,37,2023-03-31
VIPA,Mesdite,26,2023-03-31
VIPA,Mbremje,30,2023-03-31
DR GERARD,Mengjes,16,2023-03-31
DR GERARD,Mesdite,42,2023-03-31
DR GERARD,Mbremje,45,2023-03-31
PATOS,Mengjes,2,2023-03-31
PATOS,Mesdite,25,2023-03-31
PATOS,Mbremje,7,2023-03-31
DORITOS,Mengjes,42,2023-03-31
DORITOS,Mesdite,1,2023-03-31
DORITOS,Mbremje,35,2023-03-31
JANA,Mengjes,37,2023-03-31
JANA,Mesdite,42,2023-03-31
JANA,Mbremje,28,2023-03-31
SKOPSKO,Mengjes,36,2023-03-31
SKOPSKO,Mesdite,21,2023-03-31
SKOPSKO,Mbremje,40,2023-03-31
Golden Eagle,Mengjes,47,2023-04-01
Golden Eagle,Mesdite,18,2023-04-01
Golden Eagle,Mbremje,38,2023-04-01
Birra Peja,Mengjes,48,2023-04-01
Birra Peja,Mesdite,8,2023-04-01
Birra Peja,Mbremje,42,2023-04-01
Lasko,Mengjes,26,2023-04-01
Lasko,Mesdite,18,2023-04-01
Lasko,Mbremje,30,2023-04-01
B52,Mengjes,34,2023-04-01
B52,Mesdite,15,2023-04-01
B52,Mbremje,7,2023-04-01
VIPA,Mengjes,44,2023-04-01
VIPA,Mesdite,37,2023-04-01
VIPA,Mbremje,22,2023-04-01
DR GERARD,Mengjes,17,2023-04-01
DR GERARD,Mesdite,42,2023-04-01
DR GERARD,Mbremje,24,2023-04-01
PATOS,Mengjes,40,2023-04-01
PATOS,Mesdite,25,2023-04-01
PATOS,Mbremje,19,2023-04-01
DORITOS,Mengjes,17,2023-04-01
DORITOS,Mesdite,44,2023-04-01
DORITOS,Mbremje,15,2023-04-01
JANA,Mengjes,26,2023-04-01
JANA,Mesdite,23,2023-04-01
JANA,Mbremje,46,2023-04-01
SKOPSKO,Mengjes,44,2023-04-01
SKOPSKO,Mesdite,18,2023-04-01
SKOPSKO,Mbremje,16,2023-04-01
Golden Eagle,Mengjes,3,2023-04-02
Golden Eagle,Mesdite,17,2023-04-02
Golden Eagle,Mbremje,25,2023-04-02
Birra Peja,Mengjes,50,2023-04-02
Birra Peja,Mesdite,32,2023-04-02
Birra Peja,Mbremje,23,2023-04-02
Lasko,Mengjes,9,2023-04-02
Lasko,Mesdite,25,2023-04-02
Lasko,Mbremje,48,2023-04-02
B52,Mengjes,14,2023-04-02
B52,Mesdite,47,2023-04-02
B52,Mbremje,41,2023-04-02
VIPA,Mengjes,8,2023-04-02
VIPA,Mesdite,4,2023-04-02
VIPA,Mbremje,41,2023-04-02
DR GERARD,Mengjes,4,2023-04-02
DR GERARD,Mesdite,22,2023-04-02
DR GERARD,Mbremje,28,2023-04-02
PATOS,Mengjes,16,2023-04-02
PATOS,Mesdite,16,2023-04-02
PATOS,Mbremje,6,2023-04-02
DORITOS,Mengjes,40,2023-04-02
DORITOS,Mesdite,11,2023-04-02
DORITOS,Mbremje,26,2023-04-02
JANA,Mengjes,22,2023-04-02
JANA,Mesdite,14,2023-04-02
JANA,Mbremje,50,2023-04-02
SKOPSKO,Mengjes,12,2023-04-02
SKOPSKO,Mesdite,50,2023-04-02
SKOPSKO,Mbremje,19,2023-04-02
Golden Eagle,Mengjes,44,2023-04-03
Golden Eagle,Mesdite,3,2023-04-03
Golden Eagle,Mbremje,30,2023-04-03
Birra Peja,Mengjes,7,2023-04-03
Birra Peja,Mesdite,27,2023-04-03
Birra Peja,Mbremje,46,2023-04-03
Lasko,Mengjes,16,2023-04-03
Lasko,Mesdite,8,2023-04-03
Lasko,Mbremje,12,2023-04-03
B52,Mengjes,48,2023-04-03
B52,Mesdite,43,2023-04-03
B52,Mbremje,48,2023-04-03
VIPA,Mengjes,10,2023-04-03
VIPA,Mesdite,1,2023-04-03
VIPA,Mbremje,41,2023-04-03
DR GERARD,Mengjes,1,2023-04-03
DR GERARD,Mesdite,13,2023-04-03
DR GERARD,Mbremje,16,2023-04-03
PATOS,Mengjes,39,2023-04-03
PATOS,Mesdite,42,2023-04-03
PATOS,Mbremje,34,2023-04-03
DORITOS,Mengjes,18,2023-04-03
DORITOS,Mesdite,48,2023-04-03
DORITOS,Mbremje,12,2023-04-03
JANA,Mengjes,25,2023-04-03
JANA,Mesdite,25,2023-04-03
JANA,Mbremje,46,2023-04-03
SKOPSKO,Mengjes,27,2023-04-03
SKOPSKO,Mesdite,39,2023-04-03
SKOPSKO,Mbremje,9,2023-04-03
Golden Eagle,Mengjes,40,2023-04-04
Golden Eagle,Mesdite,10,2023-04-04
Golden Eagle,Mbremje,49,2023-04-04
Birra Peja,Mengjes,8,2023-04-04
Birra Peja,Mesdite,27,2023-04-04
Birra Peja,Mbremje,33,2023-04-04
Lasko,Mengjes,32,2023-04-04
Lasko,Mesdite,19,2023-04-04
Lasko,Mbremje,3,2023-04-04
B52,Mengjes,50,2023-04-04
B52,Mesdite,31,2023-04-04
B52,Mbremje,3,2023-04-04
VIPA,Mengjes,45,2023-04-04
VIPA,Mesdite,19,2023-04-04
VIPA,Mbremje,24,2023-04-04
DR GERARD,Mengjes,47,2023-04-04
DR GERARD,Mesdite,48,2023-04-04
DR GERARD,Mbremje,50,2023-04-04
PATOS,Mengjes,34,2023-04-04
PATOS,Mesdite,16,2023-04-04
PATOS,Mbremje,49,2023-04-04
DORITOS,Mengjes,23,2023-04-04
DORITOS,Mesdite,2,2023-04-04
DORITOS,Mbremje,10,2023-04-04
JANA,Mengjes,42,2023-04-04
JANA,Mesdite,48,2023-04-04
JANA,Mbremje,8,2023-04-04
SKOPSKO,Mengjes,35,2023-04-04
SKOPSKO,Mesdite,24,2023-04-04
SKOPSKO,Mbremje,32,2023-04-04
Golden Eagle,Mengjes,50,2023-04-05
Golden Eagle,Mesdite,44,2023-04-05
Golden Eagle,Mbremje,33,2023-04-05
Birra Peja,Mengjes,18,2023-04-05
Birra Peja,Mesdite,15,2023-04-05
Birra Peja,Mbremje,50,2023-04-05
Lasko,Mengjes,28,2023-04-05
Lasko,Mesdite,13,2023-04-05
Lasko,Mbremje,45,2023-04-05
B52,Mengjes,9,2023-04-05
B52,Mesdite,10,2023-04-05
B52,Mbremje,3,2023-04-05
VIPA,Mengjes,50,2023-04-05
VIPA,Mesdite,45,2023-04-05
VIPA,Mbremje,43,2023-04-05
DR GERARD,Mengjes,35,2023-04-05
DR GERARD,Mesdite,7,2023-04-05
DR GERARD,Mbremje,22,2023-04-05
PATOS,Mengjes,5,2023-04-05
PATOS,Mesdite,5,2023-04-05
PATOS,Mbremje,7,2023-04-05
DORITOS,Mengjes,1,2023-04-05
DORITOS,Mesdite,44,2023-04-05
DORITOS,Mbremje,49,2023-04-05
JANA,Mengjes,47,2023-04-05
JANA,Mesdite,5,2023-04-05
JANA,Mbremje,17,2023-04-05
SKOPSKO,Mengjes,27,2023-04-05
SKOPSKO,Mesdite,27,2023-04-05
SKOPSKO,Mbremje,23,2023-04-05
Golden Eagle,Mengjes,49,2023-04-06
Golden Eagle,Mesdite,11,2023-04-06
Golden Eagle,Mbremje,20,2023-04-06
Birra Peja,Mengjes,18,2023-04-06
Birra Peja,Mesdite,50,2023-04-06
Birra Peja,Mbremje,40,2023-04-06
Lasko,Mengjes,7,2023-04-06
Lasko,Mesdite,3,2023-04-06
Lasko,Mbremje,37,2023-04-06
B52,Mengjes,24,2023-04-06
B52,Mesdite,11,2023-04-06
B52,Mbremje,12,2023-04-06
VIPA,Mengjes,8,2023-04-06
VIPA,Mesdite,24,2023-04-06
VIPA,Mbremje,5,2023-04-06
DR GERARD,Mengjes,50,2023-04-06
DR GERARD,Mesdite,36,2023-04-06
DR GERARD,Mbremje,22,2023-04-06
PATOS,Mengjes,45,2023-04-06
PATOS,Mesdite,13,2023-04-06
PATOS,Mbremje,15,2023-04-06
DORITOS,Mengjes,23,2023-04-06
DORITOS,Mesdite,43,2023-04-06
DORITOS,Mbremje,8,2023-04-06
JANA,Mengjes,40,2023-04-06
JANA,Mesdite,50,2023-04-06
JANA,Mbremje,22,2023-04-06
SKOPSKO,Mengjes,10,2023-04-06
SKOPSKO,Mesdite,25,2023-04-06
SKOPSKO,Mbremje,19,2023-04-06
Golden Eagle,Mengjes,38,2023-04-07
Golden Eagle,Mesdite,4,2023-04-07
Golden Eagle,Mbremje,28,2023-04-07
Birra Peja,Mengjes,40,2023-04-07
Birra Peja,Mesdite,17,2023-04-07
Birra Peja,Mbremje,21,2023-04-07
Lasko,Mengjes,27,2023-04-07
Lasko,Mesdite,22,2023-04-07
Lasko,Mbremje,33,2023-04-07
B52,Mengjes,33,2023-04-07
B52,Mesdite,17,2023-04-07
B52,Mbremje,3,2023-04-07
VIPA,Mengjes,45,2023-04-07
VIPA,Mesdite,27,2023-04-07
VIPA,Mbremje,39,2023-04-07
DR GERARD,Mengjes,6,2023-04-07
DR GERARD,Mesdite,2,2023-04-07
DR GERARD,Mbremje,23,2023-04-07
PATOS,Mengjes,11,2023-04-07
PATOS,Mesdite,45,2023-04-07
PATOS,Mbremje,2,2023-04-07
DORITOS,Mengjes,38,2023-04-07
DORITOS,Mesdite,5,2023-04-07
DORITOS,Mbremje,36,2023-04-07
JANA,Mengjes,23,2023-04-07
JANA,Mesdite,39,2023-04-07
JANA,Mbremje,35,2023-04-07
SKOPSKO,Mengjes,25,2023-04-07
SKOPSKO,Mesdite,35,2023-04-07
SKOPSKO,Mbremje,25,2023-04-07
Golden Eagle,Mengjes,42,2023-04-08
Golden Eagle,Mesdite,13,2023-04-08
Golden Eagle,Mbremje,18,2023-04-08
Birra Peja,Mengjes,12,2023-04-08
Birra Peja,Mesdite,13,2023-04-08
Birra Peja,Mbremje,6,2023-04-08
Lasko,Mengjes,42,2023-04-08
Lasko,Mesdite,19,2023-04-08
Lasko,Mbremje,40,2023-04-08
B52,Mengjes,42,2023-04-08
B52,Mesdite,49,2023-04-08
B52,Mbremje,2,2023-04-08
VIPA,Mengjes,18,2023-04-08
VIPA,Mesdite,11,2023-04-08
VIPA,Mbremje,26,2023-04-08
DR GERARD,Mengjes,14,2023-04-08
DR GERARD,Mesdite,20,2023-04-08
DR GERARD,Mbremje,42,2023-04-08
PATOS,Mengjes,26,2023-04-08
PATOS,Mesdite,17,2023-04-08
PATOS,Mbremje,36,2023-04-08
DORITOS,Mengjes,50,2023-04-08
DORITOS,Mesdite,3,2023-04-08
DORITOS,Mbremje,28,2023-04-08
JANA,Mengjes,38,2023-04-08
JANA,Mesdite,6,2023-04-08
JANA,Mbremje,12,2023-04-08
SKOPSKO,Mengjes,49,2023-04-08
SKOPSKO,Mesdite,38,2023-04-08
SKOPSKO,Mbremje,2,2023-04-08
Golden Eagle,Mengjes,37,2023-04-09
Golden Eagle,Mesdite,36,2023-04-09
Golden Eagle,Mbremje,43,2023-04-09
Birra Peja,Mengjes,24,2023-04-09
Birra Peja,Mesdite,10,2023-04-09
Birra Peja,Mbremje,40,2023-04-09
Lasko,Mengjes,34,2023-04-09
Lasko,Mesdite,11,2023-04-09
Lasko,Mbremje,13,2023-04-09
B52,Mengjes,24,2023-04-09
B52,Mesdite,38,2023-04-09
B52,Mbremje,15,2023-04-09
VIPA,Mengjes,12,2023-04-09
VIPA,Mesdite,44,2023-04-09
VIPA,Mbremje,22,2023-04-09
DR GERARD,Mengjes,13,2023-04-09
DR GERARD,Mesdite,49,2023-04-09
DR GERARD,Mbremje,49,2023-04-09
PATOS,Mengjes,34,2023-04-09
PATOS,Mesdite,21,2023-04-09
PATOS,Mbremje,2,2023-04-09
DORITOS,Mengjes,11,2023-04-09
DORITOS,Mesdite,16,2023-04-09
DORITOS,Mbremje,38,2023-04-09
JANA,Mengjes,35,2023-04-09
JANA,Mesdite,7,2023-04-09
JANA,Mbremje,8,2023-04-09
SKOPSKO,Mengjes,6,2023-04-09
SKOPSKO,Mesdite,33,2023-04-09
SKOPSKO,Mbremje,15,2023-04-09
Golden Eagle,Mengjes,2,2023-04-10
Golden Eagle,Mesdite,18,2023-04-10
Golden Eagle,Mbremje,43,2023-04-10
Birra Peja,Mengjes,47,2023-04-10
Birra Peja,Mesdite,3,2023-04-10
Birra Peja,Mbremje,30,2023-04-10
Lasko,Mengjes,28,2023-04-10
Lasko,Mesdite,49,2023-04-10
Lasko,Mbremje,23,2023-04-10
B52,Mengjes,19,2023-04-10
B52,Mesdite,36,2023-04-10
B52,Mbremje,47,2023-04-10
VIPA,Mengjes,6,2023-04-10
VIPA,Mesdite,19,2023-04-10
VIPA,Mbremje,43,2023-04-10
DR GERARD,Mengjes,27,2023-04-10
DR GERARD,Mesdite,30,2023-04-10
DR GERARD,Mbremje,3,2023-04-10
PATOS,Mengjes,36,2023-04-10
PATOS,Mesdite,39,2023-04-10
PATOS,Mbremje,40,2023-04-10
DORITOS,Mengjes,50,2023-04-10
DORITOS,Mesdite,41,2023-04-10
DORITOS,Mbremje,10,2023-04-10
JANA,Mengjes,32,2023-04-10
JANA,Mesdite,39,2023-04-10
JANA,Mbremje,37,2023-04-10
SKOPSKO,Mengjes,47,2023-04-10
SKOPSKO,Mesdite,31,2023-04-10
SKOPSKO,Mbremje,24,2023-04-10
Golden Eagle,Mengjes,36,2023-04-11
Golden Eagle,Mesdite,16,2023-04-11
Golden Eagle,Mbremje,4,2023-04-11
Birra Peja,Mengjes,10,2023-04-11
Birra Peja,Mesdite,31,2023-04-11
Birra Peja,Mbremje,31,2023-04-11
Lasko,Mengjes,20,2023-04-11
Lasko,Mesdite,19,2023-04-11
Lasko,Mbremje,48,2023-04-11
B52,Mengjes,9,2023-04-11
B52,Mesdite,12,2023-04-11
B52,Mbremje,46,2023-04-11
VIPA,Mengjes,25,2023-04-11
VIPA,Mesdite,44,2023-04-11
VIPA,Mbremje,39,2023-04-11
DR GERARD,Mengjes,5,2023-04-11
DR GERARD,Mesdite,36,2023-04-11
DR GERARD,Mbremje,29,2023-04-11
PATOS,Mengjes,39,2023-04-11
PATOS,Mesdite,19,2023-04-11
PATOS,Mbremje,28,2023-04-11
DORITOS,Mengjes,35,2023-04-11
DORITOS,Mesdite,14,2023-04-11
DORITOS,Mbremje,45,2023-04-11
JANA,Mengjes,4,2023-04-11
JANA,Mesdite,22,2023-04-11
JANA,Mbremje,45,2023-04-11
SKOPSKO,Mengjes,12,2023-04-11
SKOPSKO,Mesdite,26,2023-04-11
SKOPSKO,Mbremje,48,2023-04-11
Golden Eagle,Mengjes,39,2023-04-12
Golden Eagle,Mesdite,18,2023-04-12
Golden Eagle,Mbremje,4,2023-04-12
Birra Peja,Mengjes,29,2023-04-12
Birra Peja,Mesdite,19,2023-04-12
Birra Peja,Mbremje,48,2023-04-12
Lasko,Mengjes,23,2023-04-12
Lasko,Mesdite,43,2023-04-12
Lasko,Mbremje,27,2023-04-12
B52,Mengjes,4,2023-04-12
B52,Mesdite,50,2023-04-12
B52,Mbremje,13,2023-04-12
VIPA,Mengjes,28,2023-04-12
VIPA,Mesdite,28,2023-04-12
VIPA,Mbremje,48,2023-04-12
DR GERARD,Mengjes,11,2023-04-12
DR GERARD,Mesdite,5,2023-04-12
DR GERARD,Mbremje,31,2023-04-12
PATOS,Mengjes,26,2023-04-12
PATOS,Mesdite,36,2023-04-12
PATOS,Mbremje,2,2023-04-12
DORITOS,Mengjes,49,2023-04-12
DORITOS,Mesdite,31,2023-04-12
DORITOS,Mbremje,38,2023-04-12
JANA,Mengjes,49,2023-04-12
JANA,Mesdite,47,2023-04-12
JANA,Mbremje,29,2023-04-12
SKOPSKO,Mengjes,18,2023-04-12
SKOPSKO,Mesdite,5,2023-04-12
SKOPSKO,Mbremje,48,2023-04-12
Golden Eagle,Mengjes,9,2023-04-13
Golden Eagle,Mesdite,46,2023-04-13
Golden Eagle,Mbremje,16,2023-04-13
Birra Peja,Mengjes,16,2023-04-13
Birra Peja,Mesdite,10,2023-04-13
Birra Peja,Mbremje,26,2023-04-13
Lasko,Mengjes,29,2023-04-13
Lasko,Mesdite,16,2023-04-13
Lasko,Mbremje,49,2023-04-13
B52,Mengjes,25,2023-04-13
B52,Mesdite,26,2023-04-13
B52,Mbremje,22,2023-04-13
VIPA,Mengjes,24,2023-04-13
VIPA,Mesdite,50,2023-04-13
VIPA,Mbremje,22,2023-04-13
DR GERARD,Mengjes,27,2023-04-13
DR GERARD,Mesdite,20,2023-04-13
DR GERARD,Mbremje,2,2023-04-13
PATOS,Mengjes,49,2023-04-13
PATOS,Mesdite,30,2023-04-13
PATOS,Mbremje,14,2023-04-13
DORITOS,Mengjes,32,2023-04-13
DORITOS,Mesdite,1,2023-04-13
DORITOS,Mbremje,36,2023-04-13
JANA,Mengjes,33,2023-04-13
JANA,Mesdite,30,2023-04-13
JANA,Mbremje,4,2023-04-13
SKOPSKO,Mengjes,13,2023-04-13
SKOPSKO,Mesdite,2,2023-04-13
SKOPSKO,Mbremje,23,2023-04-13
Golden Eagle,Mengjes,3,2023-04-14
Golden Eagle,Mesdite,40,2023-04-14
Golden Eagle,Mbremje,36,2023-04-14
Birra Peja,Mengjes,38,2023-04-14
Birra Peja,Mesdite,11,2023-04-14
Birra Peja,Mbremje,45,2023-04-14
Lasko,Mengjes,19,2023-04-14
Lasko,Mesdite,10,2023-04-14
Lasko,Mbremje,50,2023-04-14
B52,Mengjes,17,2023-04-14
B52,Mesdite,37,2023-04-14
B52,Mbremje,31,2023-04-14
VIPA,Mengjes,36,2023-04-14
VIPA,Mesdite,1,2023-04-14
VIPA,Mbremje,33,2023-04-14
DR GERARD,Mengjes,43,2023-04-14
DR GERARD,Mesdite,23,2023-04-14
DR GERARD,Mbremje,1,2023-04-14
PATOS,Mengjes,26,2023-04-14
PATOS,Mesdite,36,2023-04-14
PATOS,Mbremje,20,2023-04-14
DORITOS,Mengjes,25,2023-04-14
DORITOS,Mesdite,14,2023-04-14
DORITOS,Mbremje,44,2023-04-14
JANA,Mengjes,32,2023-04-14
JANA,Mesdite,30,2023-04-14
JANA,Mbremje,44,2023-04-14
SKOPSKO,Mengjes,26,2023-04-14
SKOPSKO,Mesdite,23,2023-04-14
SKOPSKO,Mbremje,30,2023-04-14
Golden Eagle,Mengjes,44,2023-04-15
Golden Eagle,Mesdite,9,2023-04-15
Golden Eagle,Mbremje,32,2023-04-15
Birra Peja,Mengjes,14,2023-04-15
Birra Peja,Mesdite,1,2023-04-15
Birra Peja,Mbremje,40,2023-04-15
Lasko,Mengjes,8,2023-04-15
Lasko,Mesdite,39,2023-04-15
Lasko,Mbremje,46,2023-04-15
B52,Mengjes,24,2023-04-15
B52,Mesdite,32,2023-04-15
B52,Mbremje,14,2023-04-15
VIPA,Mengjes,13,2023-04-15
VIPA,Mesdite,26,2023-04-15
VIPA,Mbremje,48,2023-04-15
DR GERARD,Mengjes,6,2023-04-15
DR GERARD,Mesdite,13,2023-04-15
DR GERARD,Mbremje,26,2023-04-15
PATOS,Mengjes,28,2023-04-15
PATOS,Mesdite,50,2023-04-15
PATOS,Mbremje,20,2023-04-15
DORITOS,Mengjes,27,2023-04-15
DORITOS,Mesdite,41,2023-04-15
DORITOS,Mbremje,22,2023-04-15
JANA,Mengjes,50,2023-04-15
JANA,Mesdite,7,2023-04-15
JANA,Mbremje,29,2023-04-15
SKOPSKO,Mengjes,15,2023-04-15
SKOPSKO,Mesdite,23,2023-04-15
SKOPSKO,Mbremje,14,2023-04-15
Golden Eagle,Mengjes,21,2023-04-16
Golden Eagle,Mesdite,32,2023-04-16
Golden Eagle,Mbremje,12,2023-04-16
Birra Peja,Mengjes,29,2023-04-16
Birra Peja,Mesdite,28,2023-04-16
Birra Peja,Mbremje,21,2023-04-16
Lasko,Mengjes,9,2023-04-16
Lasko,Mesdite,11,2023-04-16
Lasko,Mbremje,5,2023-04-16
B52,Mengjes,18,2023-04-16
B52,Mesdite,6,2023-04-16
B52,Mbremje,30,2023-04-16
VIPA,Mengjes,1,2023-04-16
VIPA,Mesdite,21,2023-04-16
VIPA,Mbremje,47,2023-04-16
DR GERARD,Mengjes,33,2023-04-16
DR GERARD,Mesdite,16,2023-04-16
DR GERARD,Mbremje,33,2023-04-16
PATOS,Mengjes,21,2023-04-16
PATOS,Mesdite,35,2023-04-16
PATOS,Mbremje,30,2023-04-16
DORITOS,Mengjes,19,2023-04-16
DORITOS,Mesdite,28,2023-04-16
DORITOS,Mbremje,25,2023-04-16
JANA,Mengjes,26,2023-04-16
JANA,Mesdite,16,2023-04-16
JANA,Mbremje,47,2023-04-16
SKOPSKO,Mengjes,35,2023-04-16
SKOPSKO,Mesdite,5,2023-04-16
SKOPSKO,Mbremje,20,2023-04-16
Golden Eagle,Mengjes,28,2023-04-17
Golden Eagle,Mesdite,35,2023-04-17
Golden Eagle,Mbremje,44,2023-04-17
Birra Peja,Mengjes,27,2023-04-17
Birra Peja,Mesdite,18,2023-04-17
Birra Peja,Mbremje,27,2023-04-17
Lasko,Mengjes,43,2023-04-17
Lasko,Mesdite,38,2023-04-17
Lasko,Mbremje,50,2023-04-17
B52,Mengjes,22,2023-04-17
B52,Mesdite,37,2023-04-17
B52,Mbremje,36,2023-04-17
VIPA,Mengjes,24,2023-04-17
VIPA,Mesdite,27,2023-04-17
VIPA,Mbremje,14,2023-04-17
DR GERARD,Mengjes,39,2023-04-17
DR GERARD,Mesdite,41,2023-04-17
DR GERARD,Mbremje,16,2023-04-17
PATOS,Mengjes,44,2023-04-17
PATOS,Mesdite,27,2023-04-17
PATOS,Mbremje,43,2023-04-17
DORITOS,Mengjes,34,2023-04-17
DORITOS,Mesdite,22,2023-04-17
DORITOS,Mbremje,21,2023-04-17
JANA,Mengjes,41,2023-04-17
JANA,Mesdite,31,2023-04-17
JANA,Mbremje,35,2023-04-17
SKOPSKO,Mengjes,50,2023-04-17
SKOPSKO,Mesdite,12,2023-04-17
SKOPSKO,Mbremje,2,2023-04-17
Golden Eagle,Mengjes,23,2023-04-18
Golden Eagle,Mesdite,23,2023-04-18
Golden Eagle,Mbremje,36,2023-04-18
Birra Peja,Mengjes,42,2023-04-18
Birra Peja,Mesdite,41,2023-04-18
Birra Peja,Mbremje,16,2023-04-18
Lasko,Mengjes,24,2023-04-18
Lasko,Mesdite,26,2023-04-18
Lasko,Mbremje,4,2023-04-18
B52,Mengjes,42,2023-04-18
B52,Mesdite,32,2023-04-18
B52,Mbremje,22,2023-04-18
VIPA,Mengjes,1,2023-04-18
VIPA,Mesdite,26,2023-04-18
VIPA,Mbremje,2,2023-04-18
DR GERARD,Mengjes,20,2023-04-18
DR GERARD,Mesdite,13,2023-04-18
DR GERARD,Mbremje,35,2023-04-18
PATOS,Mengjes,46,2023-04-18
PATOS,Mesdite,13,2023-04-18
PATOS,Mbremje,25,2023-04-18
DORITOS,Mengjes,12,2023-04-18
DORITOS,Mesdite,9,2023-04-18
DORITOS,Mbremje,8,2023-04-18
JANA,Mengjes,3,2023-04-18
JANA,Mesdite,45,2023-04-18
JANA,Mbremje,28,2023-04-18
SKOPSKO,Mengjes,23,2023-04-18
SKOPSKO,Mesdite,27,2023-04-18
SKOPSKO,Mbremje,29,2023-04-18
Golden Eagle,Mengjes,16,2023-04-19
Golden Eagle,Mesdite,49,2023-04-19
Golden Eagle,Mbremje,33,2023-04-19
Birra Peja,Mengjes,29,2023-04-19
Birra Peja,Mesdite,45,2023-04-19
Birra Peja,Mbremje,2,2023-04-19
Lasko,Mengjes,20,2023-04-19
Lasko,Mesdite,33,2023-04-19
Lasko,Mbremje,13,2023-04-19
B52,Mengjes,6,2023-04-19
B52,Mesdite,20,2023-04-19
B52,Mbremje,30,2023-04-19
VIPA,Mengjes,50,2023-04-19
VIPA,Mesdite,16,2023-04-19
VIPA,Mbremje,45,2023-04-19
DR GERARD,Mengjes,16,2023-04-19
DR GERARD,Mesdite,37,2023-04-19
DR GERARD,Mbremje,49,2023-04-19
PATOS,Mengjes,6,2023-04-19
PATOS,Mesdite,37,2023-04-19
PATOS,Mbremje,26,2023-04-19
DORITOS,Mengjes,46,2023-04-19
DORITOS,Mesdite,13,2023-04-19
DORITOS,Mbremje,43,2023-04-19
JANA,Mengjes,34,2023-04-19
JANA,Mesdite,40,2023-04-19
JANA,Mbremje,5,2023-04-19
SKOPSKO,Mengjes,37,2023-04-19
SKOPSKO,Mesdite,14,2023-04-19
SKOPSKO,Mbremje,13,2023-04-19
Golden Eagle,Mengjes,34,2023-04-20
Golden Eagle,Mesdite,23,2023-04-20
Golden Eagle,Mbremje,8,2023-04-20
Birra Peja,Mengjes,1,2023-04-20
Birra Peja,Mesdite,46,2023-04-20
Birra Peja,Mbremje,31,2023-04-20
Lasko,Mengjes,24,2023-04-20
Lasko,Mesdite,20,2023-04-20
Lasko,Mbremje,48,2023-04-20
B52,Mengjes,16,2023-04-20
B52,Mesdite,19,2023-04-20
B52,Mbremje,22,2023-04-20
VIPA,Mengjes,35,2023-04-20
VIPA,Mesdite,26,2023-04-20
VIPA,Mbremje,19,2023-04-20
DR GERARD,Mengjes,23,2023-04-20
DR GERARD,Mesdite,16,2023-04-20
DR GERARD,Mbremje,21,2023-04-20
PATOS,Mengjes,16,2023-04-20
PATOS,Mesdite,5,2023-04-20
PATOS,Mbremje,31,2023-04-20
DORITOS,Mengjes,41,2023-04-20
DORITOS,Mesdite,16,2023-04-20
DORITOS,Mbremje,9,2023-04-20
JANA,Mengjes,11,2023-04-20
JANA,Mesdite,23,2023-04-20
JANA,Mbremje,25,2023-04-20
SKOPSKO,Mengjes,34,2023-04-20
SKOPSKO,Mesdite,17,2023-04-20
SKOPSKO,Mbremje,30,2023-04-20
Golden Eagle,Mengjes,38,2023-04-21
Golden Eagle,Mesdite,32,2023-04-21
Golden Eagle,Mbremje,5,2023-04-21
Birra Peja,Mengjes,9,2023-04-21
Birra Peja,Mesdite,47,2023-04-21
Birra Peja,Mbremje,42,2023-04-21
Lasko,Mengjes,12,2023-04-21
Lasko,Mesdite,48,2023-04-21
Lasko,Mbremje,32,2023-04-21
B52,Mengjes,3,2023-04-21
B52,Mesdite,7,2023-04-21
B52,Mbremje,16,2023-04-21
VIPA,Mengjes,16,2023-04-21
VIPA,Mesdite,28,2023-04-21
VIPA,Mbremje,4,2023-04-21
DR GERARD,Mengjes,49,2023-04-21
DR GERARD,Mesdite,22,2023-04-21
DR GERARD,Mbremje,21,2023-04-21
PATOS,Mengjes,7,2023-04-21
PATOS,Mesdite,43,2023-04-21
PATOS,Mbremje,20,2023-04-21
DORITOS,Mengjes,47,2023-04-21
DORITOS,Mesdite,34,2023-04-21
DORITOS,Mbremje,42,2023-04-21
JANA,Mengjes,25,2023-04-21
JANA,Mesdite,31,2023-04-21
JANA,Mbremje,28,2023-04-21
SKOPSKO,Mengjes,40,2023-04-21
SKOPSKO,Mesdite,43,2023-04-21
SKOPSKO,Mbremje,5,2023-04-21
Golden Eagle,Mengjes,30,2023-04-22
Golden Eagle,Mesdite,6,2023-04-22
Golden Eagle,Mbremje,42,2023-04-22
Birra Peja,Mengjes,16,2023-04-22
Birra Peja,Mesdite,28,2023-04-22
Birra Peja,Mbremje,49,2023-04-22
Lasko,Mengjes,32,2023-04-22
Lasko,Mesdite,42,2023-04-22
Lasko,Mbremje,46,2023-04-22
